timestamp,portfolio_pnl,pebbles_pnl,polyunit_pnl,portfolio_drawdown
62500,5226.0,1493.0,3733.0,908.0
62600,5308.5,1493.0,3815.5,825.5
62700,5559.5,1493.0,4066.5,574.5
62800,5395.5,1493.0,3902.5,738.5
62900,5448.0,1493.0,3955.0,686.0
63000,5411.0,1493.0,3918.0,723.0
63100,5565.0,1493.0,4072.0,569.0
63200,5652.0,1493.0,4159.0,482.0
63300,5636.0,1493.0,4143.0,498.0
63400,5603.0,1493.0,4110.0,531.0
63500,5634.0,1493.0,4141.0,500.0
63600,5705.5,1493.0,4212.5,428.5
63700,5737.5,1493.0,4244.5,396.5
63800,5782.0,1493.0,4289.0,352.0
63900,5774.5,1493.0,4281.5,359.5
64000,6146.5,1493.0,4653.5,0.0
64100,6113.5,1493.0,4620.5,33.0
64200,6141.0,1493.0,4648.0,5.5
64300,6171.0,1493.0,4678.0,0.0
64400,6163.0,1493.0,4670.0,8.0
64500,6167.0,1493.0,4674.0,4.0
64600,6164.0,1493.0,4671.0,7.0
64700,6191.0,1493.0,4698.0,0.0
64800,6190.5,1493.0,4697.5,0.5
64900,6185.5,1493.0,4692.5,5.5
65000,6182.5,1493.0,4689.5,8.5
65100,6192.0,1493.0,4699.0,0.0
65200,6209.0,1493.0,4716.0,0.0
65300,6198.5,1493.0,4705.5,10.5
65400,6202.5,1493.0,4709.5,6.5
65500,6210.5,1493.0,4717.5,0.0
65600,6208.0,1493.0,4715.0,2.5
65700,6201.5,1493.0,4708.5,9.0
65800,6184.0,1493.0,4691.0,26.5
65900,6199.5,1493.0,4706.5,11.0
66000,6195.0,1493.0,4702.0,15.5
66100,6190.5,1493.0,4697.5,20.0
66200,6222.0,1493.0,4729.0,0.0
66300,6232.0,1493.0,4739.0,0.0
66400,6224.0,1493.0,4731.0,8.0
66500,6243.5,1493.0,4750.5,0.0
66600,6230.0,1493.0,4737.0,13.5
66700,6214.0,1493.0,4721.0,29.5
66800,6207.5,1493.0,4714.5,36.0
66900,6215.5,1493.0,4722.5,28.0
67000,6211.5,1493.0,4718.5,32.0
67100,6213.0,1493.0,4720.0,30.5
67200,6219.5,1493.0,4726.5,24.0
67300,6212.5,1493.0,4719.5,31.0
67400,6228.5,1493.0,4735.5,15.0
67500,6225.0,1493.0,4732.0,18.5
67600,6234.5,1493.0,4741.5,9.0
67700,6240.0,1493.0,4747.0,3.5
67800,6231.0,1493.0,4738.0,12.5
67900,6247.5,1493.0,4754.5,0.0
68000,6261.0,1493.0,4768.0,0.0
68100,6256.0,1493.0,4763.0,5.0
68200,6249.0,1493.0,4756.0,12.0
68300,6261.0,1493.0,4768.0,0.0
68400,6280.0,1493.0,4787.0,0.0
68500,6304.5,1493.0,4811.5,0.0
68600,6292.5,1493.0,4799.5,12.0
68700,6288.0,1493.0,4795.0,16.5
68800,6290.5,1493.0,4797.5,14.0
68900,6278.5,1493.0,4785.5,26.0
69000,6312.5,1493.0,4819.5,0.0
69100,6304.0,1493.0,4811.0,8.5
69200,6298.0,1493.0,4805.0,14.5
69300,6272.0,1493.0,4779.0,40.5
69400,6266.0,1493.0,4773.0,46.5
69500,6260.0,1493.0,4767.0,52.5
69600,6475.5,1493.0,4982.5,0.0
69700,6550.0,1493.0,5057.0,0.0
69800,6480.0,1493.0,4987.0,70.0
69900,6237.0,1493.0,4744.0,313.0
70000,6254.5,1493.0,4761.5,295.5
70100,6466.0,1493.0,4973.0,84.0
70200,6661.5,1493.0,5168.5,0.0
70300,6525.0,1493.0,5032.0,136.5
70400,6630.0,1493.0,5137.0,31.5
70500,6572.5,1493.0,5079.5,89.0
70600,6785.0,1493.0,5292.0,0.0
70700,6817.5,1493.0,5324.5,0.0
70800,6924.5,1493.0,5431.5,0.0
70900,6651.0,1493.0,5158.0,273.5
71000,7032.5,1493.0,5539.5,0.0
71100,6981.5,1493.0,5488.5,51.0
71200,6996.0,1493.0,5503.0,36.5
71300,7171.5,1493.0,5678.5,0.0
71400,7007.5,1493.0,5514.5,164.0
71500,6921.0,1493.0,5428.0,250.5
71600,6832.0,1493.0,5339.0,339.5
71700,6842.0,1493.0,5349.0,329.5
71800,6985.5,1493.0,5492.5,186.0
71900,6891.5,1493.0,5398.5,280.0
72000,7275.5,1493.0,5782.5,0.0
72100,7202.0,1493.0,5709.0,73.5
72200,7652.0,1493.0,6159.0,0.0
72300,7431.0,1493.0,5938.0,221.0
72400,7626.0,1493.0,6133.0,26.0
72500,7616.5,1493.0,6123.5,35.5
72600,7739.5,1493.0,6246.5,0.0
72700,7552.5,1493.0,6059.5,187.0
72800,7474.5,1493.0,5981.5,265.0
72900,7206.0,1493.0,5713.0,533.5
73000,7275.5,1493.0,5782.5,464.0
73100,7443.0,1493.0,5950.0,296.5
73200,7507.0,1493.0,6014.0,232.5
73300,7656.0,1493.0,6163.0,83.5
73400,7370.5,1493.0,5877.5,369.0
73500,7664.0,1493.0,6171.0,75.5
73600,7142.5,1493.0,5649.5,597.0
73700,7141.0,1493.0,5648.0,598.5
73800,7492.0,1493.0,5999.0,247.5
73900,7938.5,1493.0,6445.5,0.0
74000,7879.0,1493.0,6386.0,59.5
74100,8033.5,1493.0,6540.5,0.0
74200,7898.0,1493.0,6405.0,135.5
74300,7649.5,1493.0,6156.5,384.0
74400,7527.5,1493.0,6034.5,506.0
74500,7319.0,1493.0,5826.0,714.5
74600,7351.0,1493.0,5858.0,682.5
74700,7358.0,1493.0,5865.0,675.5
74800,6899.0,1493.0,5406.0,1134.5
74900,7203.5,1493.0,5710.5,830.0
75000,7629.5,1493.0,6136.5,404.0
75100,7434.0,1493.0,5941.0,599.5
75200,7652.5,1493.0,6159.5,381.0
75300,7504.0,1493.0,6011.0,529.5
75400,7704.0,1493.0,6211.0,329.5
75500,7450.5,1493.0,5957.5,583.0
75600,7322.0,1493.0,5829.0,711.5
75700,7999.0,1493.0,6506.0,34.5
75800,6788.0,1493.0,5295.0,1245.5
75900,6638.0,1493.0,5145.0,1395.5
76000,6198.0,1493.0,4705.0,1835.5
76100,6725.0,1493.0,5232.0,1308.5
76200,6221.0,1493.0,4728.0,1812.5
76300,5787.5,1493.0,4294.5,2246.0
76400,6166.5,1493.0,4673.5,1867.0
76500,7122.0,1493.0,5629.0,911.5
76600,6944.0,1493.0,5451.0,1089.5
76700,6088.5,1493.0,4595.5,1945.0
76800,5488.0,1493.0,3995.0,2545.5
76900,5356.0,1493.0,3863.0,2677.5
77000,4850.5,1493.0,3357.5,3183.0
77100,4964.5,1493.0,3471.5,3069.0
77200,4677.0,1493.0,3184.0,3356.5
77300,4443.5,1493.0,2950.5,3590.0
77400,4315.0,1493.0,2822.0,3718.5
77500,4351.0,1493.0,2858.0,3682.5
77600,3719.5,1493.0,2226.5,4314.0
77700,4198.5,1493.0,2705.5,3835.0
77800,4036.0,1493.0,2543.0,3997.5
77900,3233.0,1493.0,1740.0,4800.5
78000,2700.5,1493.0,1207.5,5333.0
78100,2843.5,1547.0,1296.5,5190.0
78200,4240.0,1548.0,2692.0,3793.5
78300,4097.0,1546.0,2551.0,3936.5
78400,3894.0,1547.0,2347.0,4139.5
78500,2815.0,1546.0,1269.0,5218.5
78600,3190.5,1655.0,1535.5,4843.0
78700,3042.5,1656.0,1386.5,4991.0
78800,2259.0,1654.0,605.0,5774.5
78900,2344.5,1656.0,688.5,5689.0
79000,2997.5,1656.0,1341.5,5036.0
79100,2983.0,1654.0,1329.0,5050.5
79200,3073.0,1655.0,1418.0,4960.5
79300,3362.5,1795.0,1567.5,4671.0
79400,3329.5,1793.5,1536.0,4704.0
79500,3240.0,1793.5,1446.5,4793.5
79600,3862.5,1796.5,2066.0,4171.0
79700,3595.5,1795.0,1800.5,4438.0
79800,3234.5,1795.0,1439.5,4799.0
79900,3428.5,1795.0,1633.5,4605.0
80000,3801.5,1796.5,2005.0,4232.0
80100,3589.0,1795.0,1794.0,4444.5
80200,3915.5,1795.0,2120.5,4118.0
80300,3792.0,1795.0,1997.0,4241.5
80400,3244.0,1795.0,1449.0,4789.5
80500,3286.0,1795.0,1491.0,4747.5
80600,3201.0,1795.0,1406.0,4832.5
80700,3007.5,1795.0,1212.5,5026.0
80800,3311.5,1795.0,1516.5,4722.0
80900,3059.5,1795.0,1264.5,4974.0
81000,2510.0,1795.0,715.0,5523.5
81100,2667.0,1796.5,870.5,5366.5
81200,2575.5,1795.0,780.5,5458.0
81300,2144.5,1793.5,351.0,5889.0
81400,1745.0,1795.0,-50.0,6288.5
81500,1973.0,1796.5,176.5,6060.5
81600,1590.0,1796.5,-206.5,6443.5
81700,2094.0,1798.0,296.0,5939.5
81800,1241.0,1795.0,-554.0,6792.5
81900,1164.5,1796.5,-632.0,6869.0
82000,1891.0,1795.0,96.0,6142.5
82100,1069.5,1795.0,-725.5,6964.0
82200,1163.0,1795.0,-632.0,6870.5
82300,911.5,1795.0,-883.5,7122.0
82400,611.5,1795.0,-1183.5,7422.0
82500,1295.5,1796.5,-501.0,6738.0
82600,1759.5,1795.0,-35.5,6274.0
82700,2738.5,1795.0,943.5,5295.0
82800,3181.0,1793.5,1387.5,4852.5
82900,4242.5,1795.0,2447.5,3791.0
83000,4546.0,1793.5,2752.5,3487.5
83100,4383.0,1796.5,2586.5,3650.5
83200,3885.0,1795.0,2090.0,4148.5
83300,3921.5,1795.0,2126.5,4112.0
83400,3951.0,1795.0,2156.0,4082.5
83500,3730.0,1795.0,1935.0,4303.5
83600,2653.5,1796.5,857.0,5380.0
83700,3563.5,1796.5,1767.0,4470.0
83800,3869.5,1796.5,2073.0,4164.0
83900,3185.0,1795.0,1390.0,4848.5
84000,2684.0,1793.5,890.5,5349.5
84100,2561.5,1793.5,768.0,5472.0
84200,2213.5,1796.5,417.0,5820.0
84300,1363.5,1795.0,-431.5,6670.0
84400,953.0,1796.5,-843.5,7080.5
84500,1106.5,1793.5,-687.0,6927.0
84600,723.0,1795.0,-1072.0,7310.5
84700,-416.5,1795.0,-2211.5,8450.0
84800,130.5,1847.5,-1717.0,7903.0
84900,-136.0,1793.5,-1929.5,8169.5
85000,-958.5,1795.0,-2753.5,8992.0
85100,-1785.0,1796.5,-3581.5,9818.5
85200,-1304.5,1793.5,-3098.0,9338.0
85300,-1551.0,1796.5,-3347.5,9584.5
85400,-1347.5,1795.0,-3142.5,9381.0
85500,-2621.5,1793.5,-4415.0,10655.0
85600,-2124.0,1795.0,-3919.0,10157.5
85700,-2586.5,1795.0,-4381.5,10620.0
85800,-3285.0,1795.0,-5080.0,11318.5
85900,-3509.5,1796.5,-5306.0,11543.0
86000,-4181.0,1796.5,-5977.5,12214.5
86100,-3574.5,1793.5,-5368.0,11608.0
86200,-3768.5,1796.5,-5565.0,11802.0
86300,-4363.5,1795.0,-6158.5,12397.0
86400,-4533.5,1795.0,-6328.5,12567.0
86500,-4933.0,1793.5,-6726.5,12966.5
86600,-5000.0,1793.5,-6793.5,13033.5
86700,-5156.0,1792.0,-6948.0,13189.5
86800,-5303.5,1795.0,-7098.5,13337.0
86900,-5797.0,1796.5,-7593.5,13830.5
87000,-5423.0,1795.0,-7218.0,13456.5
87100,-5080.0,1795.0,-6875.0,13113.5
87200,-4838.5,1795.0,-6633.5,12872.0
87300,-4406.0,1793.5,-6199.5,12439.5
87400,-5011.0,1793.5,-6804.5,13044.5
87500,-5259.5,1795.0,-7054.5,13293.0
87600,-5879.5,1795.0,-7674.5,13913.0
87700,-5391.5,1793.5,-7185.0,13425.0
87800,-6127.0,1751.5,-7878.5,14160.5
87900,-5919.5,1793.5,-7713.0,13953.0
88000,-6151.5,1795.0,-7946.5,14185.0
88100,-4624.0,1795.0,-6419.0,12657.5
88200,-4601.5,1795.0,-6396.5,12635.0
88300,-5029.5,1795.0,-6824.5,13063.0
88400,-4553.0,1796.5,-6349.5,12586.5
88500,-3708.5,1795.0,-5503.5,11742.0
88600,-3542.5,1793.5,-5336.0,11576.0
88700,-3765.5,1798.0,-5563.5,11799.0
88800,-4429.0,1795.0,-6224.0,12462.5
88900,-4993.5,1798.0,-6791.5,13027.0
89000,-4826.0,1795.0,-6621.0,12859.5
89100,-4584.5,1793.5,-6378.0,12618.0
89200,-4283.0,1796.5,-6079.5,12316.5
89300,-4191.5,1796.5,-5988.0,12225.0
89400,-3123.5,1795.0,-4918.5,11157.0
89500,-2564.0,1795.0,-4359.0,10597.5
89600,-2506.5,1795.0,-4301.5,10540.0
89700,-2255.0,1795.0,-4050.0,10288.5
89800,-2060.0,1795.0,-3855.0,10093.5
89900,-1302.0,1795.0,-3097.0,9335.5
90000,-1143.0,1795.0,-2938.0,9176.5
90100,-1266.0,1793.5,-3059.5,9299.5
90200,-287.5,1793.5,-2081.0,8321.0
90300,-181.5,1796.5,-1978.0,8215.0
90400,-1058.0,1792.0,-2850.0,9091.5
90500,-1065.5,1793.5,-2859.0,9099.0
90600,-464.0,1795.0,-2259.0,8497.5
90700,845.0,1795.0,-950.0,7188.5
90800,645.5,1796.5,-1151.0,7388.0
90900,1389.0,1795.0,-406.0,6644.5
91000,244.5,1793.5,-1549.0,7789.0
91100,-234.0,1795.0,-2029.0,8267.5
91200,-843.5,1793.5,-2637.0,8877.0
91300,-1063.5,1793.5,-2857.0,9097.0
91400,-1604.5,1796.5,-3401.0,9638.0
91500,-1792.0,1795.0,-3587.0,9825.5
91600,-2977.0,1795.0,-4772.0,11010.5
91700,-5338.0,1795.0,-7133.0,13371.5
91800,-4273.0,1795.0,-6068.0,12306.5
91900,-4501.5,1796.5,-6298.0,12535.0
92000,-4966.5,1796.5,-6763.0,13000.0
92100,-4659.0,1795.0,-6454.0,12692.5
92200,-6584.0,1795.0,-8379.0,14617.5
92300,-7877.0,1795.0,-9672.0,15910.5
92400,-6778.0,1795.0,-8573.0,14811.5
92500,-6324.0,1792.0,-8116.0,14357.5
92600,-7207.0,1795.0,-9002.0,15240.5
92700,-6100.5,1796.5,-7897.0,14134.0
92800,-6192.0,1795.0,-7987.0,14225.5
92900,-5932.0,1798.0,-7730.0,13965.5
93000,-6433.5,1793.5,-8227.0,14467.0
93100,-6306.5,1793.5,-8100.0,14340.0
93200,-5147.5,1793.5,-6941.0,13181.0
93300,-5688.0,1795.0,-7483.0,13721.5
93400,-6947.0,1795.0,-8742.0,14980.5
93500,-8149.0,1795.0,-9944.0,16182.5
93600,-7962.0,1795.0,-9757.0,15995.5
93700,-7039.5,1796.5,-8836.0,15073.0
93800,-8133.5,1796.5,-9930.0,16167.0
93900,-7419.5,1796.5,-9216.0,15453.0
94000,-7693.5,1796.5,-9490.0,15727.0
94100,-6875.5,1796.5,-8672.0,14909.0
94200,-6025.5,1796.5,-7822.0,14059.0
94300,-6037.5,1796.5,-7834.0,14071.0
94400,-5396.0,1795.0,-7191.0,13429.5
94500,-4223.0,1795.0,-6018.0,12256.5
94600,-6691.0,1795.0,-8486.0,14724.5
94700,-6758.5,1796.5,-8555.0,14792.0
94800,-7084.5,1796.5,-8881.0,15118.0
94900,-6877.0,1879.0,-8756.0,14910.5
95000,-6526.0,1879.0,-8405.0,14559.5
95100,-6369.0,1879.0,-8248.0,14402.5
95200,-6947.5,2011.5,-8959.0,14981.0
95300,-6416.0,2014.0,-8430.0,14449.5
95400,-6278.5,2016.5,-8295.0,14312.0
95500,-5858.0,2014.0,-7872.0,13891.5
95600,-7103.5,2086.5,-9190.0,15137.0
95700,-5804.5,2016.5,-7821.0,13838.0
95800,-6328.5,2016.5,-8345.0,14362.0
95900,-5668.5,2016.5,-7685.0,13702.0
96000,-5249.5,2016.5,-7266.0,13283.0
96100,-5489.0,2014.0,-7503.0,13522.5
96200,-5642.5,2016.5,-7659.0,13676.0
96300,-5305.0,2011.5,-7316.5,13338.5
96400,-5165.0,2016.5,-7181.5,13198.5
96500,-4732.0,2011.5,-6743.5,12765.5
96600,-5758.0,2011.5,-7769.5,13791.5
96700,-4595.0,2014.0,-6609.0,12628.5
96800,-4229.5,2014.0,-6243.5,12263.0
96900,-5046.0,2014.0,-7060.0,13079.5
97000,-4664.5,2016.5,-6681.0,12698.0
97100,-5064.0,2099.0,-7163.0,13097.5
97200,-4899.0,2099.0,-6998.0,12932.5
97300,-4667.0,2095.0,-6762.0,12700.5
97400,-4502.0,2095.0,-6597.0,12535.5
97500,-3835.0,2095.0,-5930.0,11868.5
97600,-1728.0,2099.0,-3827.0,9761.5
97700,-3436.0,2087.0,-5523.0,11469.5
97800,-3604.0,2095.0,-5699.0,11637.5
97900,-3866.0,2099.0,-5965.0,11899.5
98000,-4259.0,2095.0,-6354.0,12292.5
98100,-3743.0,2099.0,-5842.0,11776.5
98200,-3292.0,2095.0,-5387.0,11325.5
98300,-3573.0,2095.0,-5668.0,11606.5
98400,-4141.0,2099.0,-6240.0,12174.5
98500,-4401.0,2095.0,-6496.0,12434.5
98600,-4336.0,2091.0,-6427.0,12369.5
98700,-3970.0,2087.0,-6057.0,12003.5
98800,-3889.0,2099.0,-5988.0,11922.5
98900,-3451.0,2091.0,-5542.0,11484.5
99000,-3991.0,2095.0,-6086.0,12024.5
99100,-4230.0,2091.0,-6321.0,12263.5
99200,-4492.0,2099.0,-6591.0,12525.5
99300,-4347.0,2091.0,-6438.0,12380.5
99400,-4439.0,2091.0,-6530.0,12472.5
99500,-4201.0,2095.0,-6296.0,12234.5
99600,-4511.0,2091.0,-6602.0,12544.5
99700,-4085.0,2091.0,-6176.0,12118.5
99800,-3145.0,2099.0,-5244.0,11178.5
99900,-3012.0,2095.0,-5107.0,11045.5
100000,-2251.0,2095.0,-4346.0,10284.5
100100,-1828.0,2095.0,-3923.0,9861.5
100200,-2714.0,2103.0,-4817.0,10747.5
100300,-2992.0,2095.0,-5087.0,11025.5
100400,-2682.0,2103.0,-4785.0,10715.5
100500,-2952.0,2091.0,-5043.0,10985.5
100600,-3086.0,2091.0,-5177.0,11119.5
100700,-3010.0,2103.0,-5113.0,11043.5
100800,-3428.0,2095.0,-5523.0,11461.5
100900,-3758.0,2087.0,-5845.0,11791.5
101000,-2511.0,2091.0,-4602.0,10544.5
101100,-2526.0,2099.0,-4625.0,10559.5
101200,-2933.0,2099.0,-5032.0,10966.5
101300,-3382.0,2091.0,-5473.0,11415.5
101400,-2630.0,2095.0,-4725.0,10663.5
101500,-2878.0,2099.0,-4977.0,10911.5
101600,-3149.0,2103.0,-5252.0,11182.5
101700,-3120.0,2087.0,-5207.0,11153.5
101800,-3372.0,2099.0,-5471.0,11405.5
101900,-2369.0,2095.0,-4464.0,10402.5
102000,-2972.0,1959.0,-4931.0,11005.5
102100,-2613.0,2091.0,-4704.0,10646.5
102200,-3698.0,2099.0,-5797.0,11731.5
102300,-3423.0,2095.0,-5518.0,11456.5
102400,-4402.0,2211.0,-6613.0,12435.5
102500,-3513.0,2099.0,-5612.0,11546.5
102600,-2918.0,2099.0,-5017.0,10951.5
102700,-2873.0,2095.0,-4968.0,10906.5
102800,-2394.0,2091.0,-4485.0,10427.5
102900,-1941.0,2091.0,-4032.0,9974.5
103000,-2502.0,2095.0,-4597.0,10535.5
103100,-2956.0,2091.0,-5047.0,10989.5
103200,-3041.0,2211.0,-5252.0,11074.5
103300,-3226.0,2091.0,-5317.0,11259.5
103400,-2890.0,2087.0,-4977.0,10923.5
103500,-2306.0,2151.0,-4457.0,10339.5
103600,-586.0,2156.0,-2742.0,8619.5
103700,-61.0,2151.0,-2212.0,8094.5
103800,239.0,2146.0,-1907.0,7794.5
103900,1014.0,2156.0,-1142.0,7019.5
104000,39.0,2141.0,-2102.0,7994.5
104100,334.0,2156.0,-1822.0,7699.5
104200,974.0,2151.0,-1177.0,7059.5
104300,-276.0,2151.0,-2427.0,8309.5
104400,599.0,2146.0,-1547.0,7434.5
104500,-801.0,2146.0,-2947.0,8834.5
104600,-576.0,2161.0,-2737.0,8609.5
104700,-366.0,2146.0,-2512.0,8399.5
104800,544.0,2151.0,-1607.0,7489.5
104900,941.0,2156.0,-1215.0,7092.5
105000,1771.0,2151.0,-380.0,6262.5
105100,2042.0,2151.0,-109.0,5991.5
105200,1835.0,2146.0,-311.0,6198.5
105300,1473.0,2156.0,-683.0,6560.5
105400,436.5,2151.0,-1714.5,7597.0
105500,1318.5,2146.0,-827.5,6715.0
105600,2358.0,2156.0,202.0,5675.5
105700,3056.5,2151.0,905.5,4977.0
105800,3206.5,2156.0,1050.5,4827.0
105900,2940.5,2156.0,784.5,5093.0
106000,3377.5,2151.0,1226.5,4656.0
106100,3443.5,2151.0,1292.5,4590.0
106200,3765.0,2151.0,1614.0,4268.5
106300,2750.5,2146.0,604.5,5283.0
106400,1918.0,2151.0,-233.0,6115.5
106500,1928.5,2151.0,-222.5,6105.0
106600,2354.5,2151.0,203.5,5679.0
106700,2538.0,2146.0,392.0,5495.5
106800,1470.0,2151.0,-681.0,6563.5
106900,2393.5,2151.0,242.5,5640.0
107000,2553.5,2151.0,402.5,5480.0
107100,3166.0,2151.0,1015.0,4867.5
107200,3261.0,2151.0,1110.0,4772.5
107300,2811.0,2156.0,655.0,5222.5
107400,3191.0,2146.0,1045.0,4842.5
107500,2596.0,2156.0,440.0,5437.5
107600,2343.5,2151.0,192.5,5690.0
107700,2201.0,2156.0,45.0,5832.5
107800,2408.5,2156.0,252.5,5625.0
107900,3233.5,2156.0,1077.5,4800.0
108000,3633.5,2151.0,1482.5,4400.0
108100,4031.0,2151.0,1880.0,4002.5
108200,3861.0,2146.0,1715.0,4172.5
108300,3233.5,2151.0,1082.5,4800.0
108400,2671.0,2151.0,520.0,5362.5
108500,2781.0,2161.0,620.0,5252.5
108600,3021.0,2151.0,870.0,5012.5
108700,3411.0,2151.0,1260.0,4622.5
108800,4073.5,2151.0,1922.5,3960.0
108900,3358.5,2156.0,1202.5,4675.0
109000,3206.0,2151.0,1055.0,4827.5
109100,2548.0,2235.5,312.5,5485.5
109200,2318.0,2235.5,82.5,5715.5
109300,2429.5,2232.0,197.5,5604.0
109400,2290.0,2225.0,65.0,5743.5
109500,2248.5,2232.0,16.5,5785.0
109600,1635.0,2232.0,-597.0,6398.5
109700,2388.5,2232.0,156.5,5645.0
109800,3014.5,2228.5,786.0,5019.0
109900,4484.5,2340.5,2144.0,3549.0
110000,4336.0,2228.5,2107.5,3697.5
110100,4150.5,2232.0,1918.5,3883.0
110200,4589.0,2235.5,2353.5,3444.5
110300,3544.0,2232.0,1312.0,4489.5
110400,3840.0,2232.0,1608.0,4193.5
110500,3397.0,2235.5,1161.5,4636.5
110600,4141.0,2232.0,1909.0,3892.5
110700,4886.5,2232.0,2654.5,3147.0
110800,3929.5,2235.5,1694.0,4104.0
110900,3577.5,2228.5,1349.0,4456.0
111000,3903.0,2228.5,1674.5,4130.5
111100,3321.5,2232.0,1089.5,4712.0
111200,4054.5,2232.0,1822.5,3979.0
111300,3234.0,2232.0,1002.0,4799.5
111400,2907.0,2228.5,678.5,5126.5
111500,2951.5,2232.0,719.5,5082.0
111600,2646.0,2232.0,414.0,5387.5
111700,2504.0,2232.0,272.0,5529.5
111800,1641.5,2232.0,-590.5,6392.0
111900,1030.5,2235.5,-1205.0,7003.0
112000,1238.0,2232.0,-994.0,6795.5
112100,602.5,2235.5,-1633.0,7431.0
112200,464.0,2232.0,-1768.0,7569.5
112300,778.5,2228.5,-1450.0,7255.0
112400,1301.5,2232.0,-930.5,6732.0
112500,887.5,2228.5,-1341.0,7146.0
112600,1140.0,2232.0,-1092.0,6893.5
112700,1553.5,2232.0,-678.5,6480.0
112800,2743.5,2232.0,511.5,5290.0
112900,3157.0,2232.0,925.0,4876.5
113000,3046.0,2235.5,810.5,4987.5
113100,2895.5,2235.5,660.0,5138.0
113200,3170.0,2232.0,938.0,4863.5
113300,3883.0,2232.0,1651.0,4150.5
113400,2823.5,2235.5,588.0,5210.0
113500,2743.5,2232.0,511.5,5290.0
113600,3163.5,2235.5,928.0,4870.0
113700,3191.0,2228.5,962.5,4842.5
113800,3132.0,2330.0,802.0,4901.5
113900,3478.0,2235.5,1242.5,4555.5
114000,3385.0,2232.0,1153.0,4648.5
114100,3449.0,2232.0,1217.0,4584.5
114200,3110.0,2239.0,871.0,4923.5
114300,2842.0,2235.5,606.5,5191.5
114400,3060.0,2228.5,831.5,4973.5
114500,2503.5,2333.5,170.0,5530.0
114600,3571.0,2225.0,1346.0,4462.5
114700,3879.0,2239.0,1640.0,4154.5
114800,4045.5,2228.5,1817.0,3988.0
114900,3628.0,2235.5,1392.5,4405.5
115000,3462.5,2232.0,1230.5,4571.0
115100,3287.5,2232.0,1055.5,4746.0
115200,3508.5,2232.0,1276.5,4525.0
115300,3445.5,2232.0,1213.5,4588.0
115400,2920.5,2228.5,692.0,5113.0
115500,2640.0,2235.5,404.5,5393.5
115600,2791.0,2235.5,555.5,5242.5
115700,2598.5,2228.5,370.0,5435.0
115800,2151.5,2239.0,-87.5,5882.0
115900,1873.5,2232.0,-358.5,6160.0
116000,1806.0,2235.5,-429.5,6227.5
116100,1845.0,2228.5,-383.5,6188.5
116200,2217.5,2232.0,-14.5,5816.0
116300,1838.0,2228.5,-390.5,6195.5
116400,1985.5,2235.5,-250.0,6048.0
116500,1684.0,2235.5,-551.5,6349.5
116600,1138.0,2228.5,-1090.5,6895.5
116700,1459.5,2228.5,-769.0,6574.0
116800,1212.5,2232.0,-1019.5,6821.0
116900,1250.5,2235.5,-985.0,6783.0
117000,1287.0,2232.0,-945.0,6746.5
117100,974.0,2235.5,-1261.5,7059.5
117200,1235.0,2232.0,-997.0,6798.5
117300,617.0,2232.0,-1615.0,7416.5
117400,335.5,2228.5,-1893.0,7698.0
117500,0.0,2228.5,-2228.5,8033.5
117600,397.5,2228.5,-1831.0,7636.0
117700,420.0,2232.0,-1812.0,7613.5
117800,110.0,2225.0,-2115.0,7923.5
117900,104.5,2232.0,-2127.5,7929.0
118000,-387.0,2235.5,-2622.5,8420.5
118100,252.0,2232.0,-1980.0,7781.5
118200,404.5,2232.0,-1827.5,7629.0
118300,-397.5,2232.0,-2629.5,8431.0
118400,344.0,2235.5,-1891.5,7689.5
118500,616.5,2228.5,-1612.0,7417.0
118600,84.5,2232.0,-2147.5,7949.0
118700,639.5,2228.5,-1589.0,7394.0
118800,413.5,2228.5,-1815.0,7620.0
118900,293.0,2232.0,-1939.0,7740.5
119000,803.0,2228.5,-1425.5,7230.5
119100,1190.5,2235.5,-1045.0,6843.0
119200,1148.5,2228.5,-1080.0,6885.0
119300,1628.5,2232.0,-603.5,6405.0
119400,1599.0,2232.0,-633.0,6434.5
119500,1595.5,2232.0,-636.5,6438.0
119600,1633.0,2318.0,-685.0,6400.5
119700,1671.0,2313.0,-642.0,6362.5
119800,1524.5,2318.0,-793.5,6509.0
119900,1255.0,2308.0,-1053.0,6778.5
120000,1191.0,2318.0,-1127.0,6842.5
120100,1758.0,2313.0,-555.0,6275.5
120200,1317.5,2313.0,-995.5,6716.0
120300,1516.5,2313.0,-796.5,6517.0
120400,1782.5,2308.0,-525.5,6251.0
120500,1350.0,2138.0,-788.0,6683.5
120600,1175.0,2323.0,-1148.0,6858.5
120700,1512.5,2313.0,-800.5,6521.0
120800,1722.0,2318.0,-596.0,6311.5
120900,1428.0,2313.0,-885.0,6605.5
121000,1154.0,2313.0,-1159.0,6879.5
121100,906.5,2313.0,-1406.5,7127.0
121200,1541.0,2313.0,-772.0,6492.5
121300,1875.0,2308.0,-433.0,6158.5
121400,1562.5,2318.0,-755.5,6471.0
121500,1202.0,2308.0,-1106.0,6831.5
121600,2248.5,2308.0,-59.5,5785.0
121700,1603.0,2318.0,-715.0,6430.5
121800,2524.0,2313.0,211.0,5509.5
121900,2583.0,2308.0,275.0,5450.5
122000,2602.0,2323.0,279.0,5431.5
122100,2945.5,2473.0,472.5,5088.0
122200,2205.5,2308.0,-102.5,5828.0
