day,timestamp,GALAXY_SOUNDS_BLACK_HOLES,PEBBLES_XL,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,global_time,portfolio_price,portfolio_change
2,36400,9681.5,9714.0,9952.5,10058.5,36400,24318.75,-681.25
2,36500,9691.5,9717.5,9953.5,10061.5,36500,24331.75,-668.25
2,36600,9712.5,9762.5,9953.5,10069.5,36600,24393.75,-606.25
2,36700,9725.5,9773.5,9963.5,10068.5,36700,24428.25,-571.75
2,36800,9737.5,9768.0,9966.5,10072.5,36800,24435.75,-564.25
2,36900,9725.0,9744.5,9951.5,10075.5,36900,24383.25,-616.75
2,37000,9720.5,9781.5,9951.0,10069.5,37000,24418.25,-581.75
2,37100,9729.5,9795.5,9943.5,10081.5,37100,24427.75,-572.25
2,37200,9727.5,9822.5,9946.5,10081.5,37200,24455.75,-544.25
2,37300,9730.0,9802.5,9947.5,10084.5,37300,24437.75,-562.25
2,37400,9729.5,9776.5,9944.5,10085.5,37400,24407.75,-592.25
2,37500,9740.5,9785.0,9942.5,10096.5,37500,24419.75,-580.25
2,37600,9730.5,9739.5,9944.5,10105.5,37600,24361.75,-638.25
2,37700,9736.5,9724.5,9936.5,10105.5,37700,24344.75,-655.25
2,37800,9729.5,9773.5,9942.5,10106.5,37800,24392.25,-607.75
2,37900,9722.0,9772.5,9942.5,10100.5,37900,24386.75,-613.25
2,38000,9715.0,9780.5,9932.5,10101.5,38000,24377.25,-622.75
2,38100,9710.0,9752.0,9920.5,10091.5,38100,24336.75,-663.25
2,38200,9710.5,9750.5,9919.5,10083.5,38200,24338.75,-661.25
2,38300,9709.0,9715.5,9926.0,10084.5,38300,24308.25,-691.75
2,38400,9706.5,9738.5,9921.5,10078.5,38400,24327.25,-672.75
2,38500,9697.5,9722.5,9925.5,10078.5,38500,24306.25,-693.75
2,38600,9711.5,9763.0,9934.5,10074.5,38600,24371.75,-628.25
2,38700,9713.5,9731.5,9946.5,10085.5,38700,24348.75,-651.25
2,38800,9716.5,9731.5,9942.5,10081.5,38800,24349.75,-650.25
2,38900,9715.0,9728.0,9935.5,10073.0,38900,24342.0,-658.0
2,39000,9719.0,9694.5,9937.5,10073.5,39000,24314.25,-685.75
2,39100,9706.5,9726.5,9924.0,10075.5,39100,24319.25,-680.75
2,39200,9720.0,9734.0,9926.5,10074.5,39200,24343.25,-656.75
2,39300,9714.5,9686.5,9926.5,10074.5,39300,24290.25,-709.75
2,39400,9705.0,9722.0,9927.5,10067.5,39400,24320.75,-679.25
2,39500,9704.0,9731.5,9927.5,10063.0,39500,24331.5,-668.5
2,39600,9702.5,9757.5,9928.5,10059.5,39600,24358.75,-641.25
2,39700,9703.5,9734.0,9921.5,10047.5,39700,24335.25,-664.75
2,39800,9705.0,9722.0,9919.5,10047.5,39800,24322.75,-677.25
2,39900,9726.0,9701.0,9925.5,10046.5,39900,24329.25,-670.75
2,40000,9720.5,9699.5,9926.0,10043.5,40000,24324.25,-675.75
2,40100,9719.5,9686.5,9921.5,10051.5,40100,24301.75,-698.25
2,40200,9715.0,9649.0,9919.0,10054.5,40200,24255.75,-744.25
2,40300,9716.5,9654.5,9923.5,10053.5,40300,24267.75,-732.25
2,40400,9703.0,9718.0,9916.5,10056.5,40400,24309.25,-690.75
2,40500,9711.5,9723.0,9903.5,10055.5,40500,24310.25,-689.75
2,40600,9721.5,9707.0,9911.5,10055.5,40600,24312.25,-687.75
2,40700,9718.5,9745.0,9908.5,10058.5,40700,24342.75,-657.25
2,40800,9732.0,9789.5,9909.5,10059.5,40800,24401.25,-598.75
2,40900,9737.0,9728.5,9914.5,10057.5,40900,24351.25,-648.75
2,41000,9726.0,9747.5,9907.0,10058.5,41000,24351.25,-648.75
2,41100,9724.5,9737.0,9905.5,10071.5,41100,24331.25,-668.75
2,41200,9717.5,9737.5,9904.5,10065.5,41200,24326.75,-673.25
2,41300,9732.5,9759.5,9914.5,10066.5,41300,24373.25,-626.75
2,41400,9739.5,9697.5,9894.5,10061.0,41400,24301.0,-699.0
2,41500,9738.0,9675.5,9897.5,10056.5,41500,24282.75,-717.25
2,41600,9733.0,9731.0,9902.5,10053.5,41600,24339.75,-660.25
2,41700,9733.0,9722.5,9910.5,10039.5,41700,24346.25,-653.75
2,41800,9730.5,9675.5,9913.5,10035.5,41800,24301.75,-698.25
2,41900,9742.5,9709.5,9909.0,10028.5,41900,24346.75,-653.25
2,42000,9740.0,9697.5,9909.5,10026.5,42000,24333.75,-666.25
2,42100,9740.5,9697.5,9913.5,10033.5,42100,24334.75,-665.25
2,42200,9746.5,9701.0,9918.5,10025.5,42200,24353.25,-646.75
2,42300,9759.5,9706.5,9919.5,10030.5,42300,24370.25,-629.75
2,42400,9744.5,9711.5,9906.5,10030.5,42400,24347.25,-652.75
2,42500,9741.5,9670.0,9908.5,10035.5,42500,24302.25,-697.75
2,42600,9735.5,9690.5,9902.5,10043.5,42600,24306.75,-693.25
2,42700,9738.5,9653.0,9897.5,10043.5,42700,24267.25,-732.75
2,42800,9726.5,9609.5,9898.5,10043.5,42800,24212.75,-787.25
2,42900,9723.5,9609.0,9890.5,10035.5,42900,24205.25,-794.75
2,43000,9706.5,9610.0,9889.5,10030.5,43000,24190.75,-809.25
2,43100,9709.0,9600.5,9907.5,10027.5,43100,24203.25,-796.75
2,43200,9723.0,9609.0,9907.5,10022.5,43200,24228.25,-771.75
2,43300,9712.0,9562.0,9905.5,10022.5,43300,24168.25,-831.75
2,43400,9707.0,9542.5,9913.5,10026.5,43400,24149.75,-850.25
2,43500,9706.0,9525.5,9912.5,10019.5,43500,24134.25,-865.75
2,43600,9706.0,9546.0,9919.5,10021.5,43600,24160.75,-839.25
2,43700,9699.0,9506.5,9920.5,10006.5,43700,24122.75,-877.25
2,43800,9709.0,9499.5,9894.5,10018.5,43800,24093.75,-906.25
2,43900,9707.0,9522.5,9896.5,10019.5,43900,24116.25,-883.75
2,44000,9693.0,9560.0,9891.0,10021.0,44000,24133.5,-866.5
2,44100,9693.0,9558.5,9890.5,10019.5,44100,24132.25,-867.75
2,44200,9690.5,9522.0,9900.5,10018.5,44200,24103.75,-896.25
2,44300,9692.5,9504.5,9900.5,10013.5,44300,24090.75,-909.25
2,44400,9679.0,9580.5,9907.5,10010.5,44400,24161.75,-838.25
2,44500,9698.5,9573.5,9913.5,10006.5,44500,24182.25,-817.75
2,44600,9691.5,9618.0,9906.5,10020.5,44600,24205.75,-794.25
2,44700,9702.5,9620.5,9914.5,10014.5,44700,24230.25,-769.75
2,44800,9701.5,9578.5,9914.5,10011.5,44800,24188.75,-811.25
2,44900,9694.5,9651.5,9909.5,10011.5,44900,24249.75,-750.25
2,45000,9695.0,9665.5,9905.0,10005.5,45000,24262.75,-737.25
2,45100,9693.5,9673.5,9899.5,10017.5,45100,24257.75,-742.25
2,45200,9685.0,9690.0,9892.5,10009.5,45200,24262.75,-737.25
2,45300,9695.5,9670.0,9896.5,10007.5,45300,24258.25,-741.75
2,45400,9676.5,9669.5,9898.5,10001.5,45400,24243.75,-756.25
2,45500,9697.0,9668.5,9901.5,10004.5,45500,24264.75,-735.25
2,45600,9690.0,9667.5,9906.5,9999.5,45600,24264.25,-735.75
2,45700,9683.5,9632.5,9906.5,10001.5,45700,24221.75,-778.25
2,45800,9690.5,9692.5,9910.5,10011.5,45800,24287.75,-712.25
2,45900,9693.0,9696.5,9914.5,10017.5,45900,24295.25,-704.75
2,46000,9705.5,9673.5,9915.5,10027.5,46000,24280.75,-719.25
2,46100,9692.5,9726.5,9911.5,10022.5,46100,24319.25,-680.75
2,46200,9692.0,9739.5,9911.5,10023.5,46200,24331.25,-668.75
2,46300,9685.5,9707.0,9914.0,10026.5,46300,24293.25,-706.75
2,46400,9694.5,9684.0,9908.5,10026.5,46400,24273.75,-726.25
2,46500,9694.5,9689.5,9918.5,10034.5,46500,24285.25,-714.75
2,46600,9689.5,9691.5,9910.5,10038.5,46600,24272.25,-727.75
2,46700,9687.5,9694.5,9916.5,10024.5,46700,24286.25,-713.75
2,46800,9691.0,9722.5,9901.5,10027.5,46800,24301.25,-698.75
2,46900,9680.5,9699.0,9903.5,10026.5,46900,24269.75,-730.25
2,47000,9678.0,9691.0,9912.5,10023.5,47000,24269.75,-730.25
2,47100,9666.5,9665.0,9908.5,10020.5,47100,24229.75,-770.25
2,47200,9677.0,9656.5,9912.5,10019.5,47200,24236.25,-763.75
2,47300,9676.0,9661.0,9907.0,10021.5,47300,24233.25,-766.75
2,47400,9676.5,9670.0,9909.5,10024.5,47400,24243.75,-756.25
2,47500,9661.0,9712.5,9910.0,10019.5,47500,24273.75,-726.25
2,47600,9664.5,9696.5,9900.5,10017.5,47600,24252.75,-747.25
2,47700,9660.5,9706.5,9901.5,10021.5,47700,24257.75,-742.25
2,47800,9664.5,9694.0,9899.5,10027.0,47800,24244.5,-755.5
2,47900,9678.0,9621.5,9892.5,10023.5,47900,24180.25,-819.75
2,48000,9691.5,9638.0,9889.0,10029.5,48000,24203.75,-796.25
2,48100,9683.5,9642.5,9895.5,10027.5,48100,24207.75,-792.25
2,48200,9675.5,9640.5,9890.5,10023.5,48200,24194.75,-805.25
2,48300,9665.5,9670.5,9879.5,10025.5,48300,24202.75,-797.25
2,48400,9658.0,9667.5,9866.5,10030.5,48400,24176.75,-823.25
2,48500,9669.0,9682.5,9861.5,10041.5,48500,24192.25,-807.75
2,48600,9667.5,9712.0,9863.5,10047.5,48600,24219.25,-780.75
2,48700,9670.0,9668.5,9869.5,10046.5,48700,24184.75,-815.25
2,48800,9664.5,9717.5,9883.5,10044.5,48800,24243.25,-756.75
2,48900,9654.0,9753.5,9879.5,10046.5,48900,24263.75,-736.25
2,49000,9659.5,9825.5,9887.5,10042.5,49000,24351.25,-648.75
2,49100,9650.0,9851.5,9885.0,10039.5,49100,24366.75,-633.25
2,49200,9661.0,9854.5,9875.5,10038.5,49200,24371.75,-628.25
2,49300,9661.5,9804.5,9881.5,10046.5,49300,24324.25,-675.75
2,49400,9649.5,9823.5,9881.0,10040.0,49400,24334.0,-666.0
2,49500,9658.5,9859.5,9880.5,10041.5,49500,24377.75,-622.25
2,49600,9666.0,9865.5,9874.5,10041.5,49600,24385.25,-614.75
2,49700,9670.5,9883.5,9884.0,10040.5,49700,24417.75,-582.25
2,49800,9665.5,9840.5,9881.5,10056.5,49800,24359.25,-640.75
2,49900,9666.5,9881.5,9883.5,10051.5,49900,24405.75,-594.25
2,50000,9669.5,9897.5,9877.5,10062.5,50000,24413.25,-586.75
2,50100,9675.0,9919.5,9877.5,10061.0,50100,24441.5,-558.5
2,50200,9653.5,9871.0,9884.0,10056.5,50200,24380.25,-619.75
2,50300,9655.0,9853.5,9876.5,10054.5,50300,24357.75,-642.25
2,50400,9658.0,9837.5,9879.5,10051.5,50400,24349.25,-650.75
2,50500,9661.0,9815.5,9886.5,10050.5,50500,24337.75,-662.25
2,50600,9672.5,9781.5,9889.0,10051.5,50600,24317.25,-682.75
2,50700,9680.0,9766.0,9889.0,10056.5,50700,24306.75,-693.25
2,50800,9681.5,9807.5,9895.0,10050.5,50800,24358.75,-641.25
2,50900,9689.5,9832.5,9894.5,10047.5,50900,24392.75,-607.25
2,51000,9684.0,9842.5,9890.5,10048.5,51000,24392.75,-607.25
2,51100,9669.0,9814.5,9888.5,10047.5,51100,24348.25,-651.75
2,51200,9671.0,9826.5,9876.0,10045.5,51200,24350.75,-649.25
2,51300,9656.0,9821.5,9869.5,10047.5,51300,24323.25,-676.75
2,51400,9653.0,9819.5,9875.5,10037.5,51400,24329.25,-670.75
2,51500,9654.5,9856.5,9876.5,10049.0,51500,24363.0,-637.0
2,51600,9652.5,9863.5,9868.5,10046.5,51600,24361.25,-638.75
2,51700,9651.0,9881.5,9873.5,10046.5,51700,24382.75,-617.25
2,51800,9655.5,9857.5,9883.5,10051.5,51800,24370.75,-629.25
2,51900,9654.5,9792.5,9879.5,10051.5,51900,24300.75,-699.25
2,52000,9651.0,9832.5,9875.0,10052.5,52000,24332.25,-667.75
2,52100,9653.0,9850.5,9876.5,10046.5,52100,24356.75,-643.25
2,52200,9633.5,9902.5,9871.0,10046.5,52200,24383.75,-616.25
2,52300,9650.5,9869.5,9864.5,10043.5,52300,24362.75,-637.25
2,52400,9647.0,9854.5,9881.5,10030.5,52400,24367.75,-632.25
2,52500,9642.0,9853.5,9882.0,10034.5,52500,24360.25,-639.75
2,52600,9638.0,9821.5,9879.0,10032.5,52600,24322.25,-677.75
2,52700,9640.0,9844.5,9886.5,10032.5,52700,24354.75,-645.25
2,52800,9647.0,9803.5,9893.5,10039.5,52800,24324.25,-675.75
2,52900,9645.5,9778.0,9892.5,10036.5,52900,24297.75,-702.25
2,53000,9636.5,9739.0,9894.5,10036.5,53000,24251.75,-748.25
2,53100,9648.5,9712.5,9907.5,10025.5,53100,24255.75,-744.25
2,53200,9650.5,9703.5,9912.5,10021.5,53200,24255.75,-744.25
2,53300,9648.5,9710.5,9922.5,10016.5,53300,24273.25,-726.75
2,53400,9682.5,9739.5,9925.5,10021.5,53400,24336.75,-663.25
2,53500,9677.0,9697.5,9922.5,10029.5,53500,24282.25,-717.75
2,53600,9665.0,9664.0,9917.5,10023.5,53600,24234.75,-765.25
2,53700,9667.5,9677.5,9923.5,10020.5,53700,24258.25,-741.75
2,53800,9665.0,9641.5,9913.0,10024.5,53800,24207.25,-792.75
2,53900,9662.0,9662.5,9902.5,10019.5,53900,24217.25,-782.75
2,54000,9647.0,9625.0,9903.5,10027.5,54000,24161.75,-838.25
2,54100,9644.5,9716.5,9903.5,10035.5,54100,24246.75,-753.25
2,54200,9647.0,9751.5,9903.0,10037.5,54200,24282.75,-717.25
2,54300,9657.5,9753.5,9913.0,10045.5,54300,24301.25,-698.75
2,54400,9671.5,9733.0,9915.0,10045.0,54400,24297.0,-703.0
2,54500,9668.5,9743.0,9910.5,10040.5,54500,24301.75,-698.25
2,54600,9663.5,9745.5,9918.5,10043.5,54600,24305.75,-694.25
2,54700,9669.5,9770.5,9924.5,10044.5,54700,24342.25,-657.75
2,54800,9683.5,9777.5,9919.5,10041.5,54800,24359.75,-640.25
2,54900,9688.0,9760.5,9921.5,10046.5,54900,24346.75,-653.25
2,55000,9680.0,9795.5,9916.5,10046.5,55000,24368.75,-631.25
2,55100,9686.5,9832.5,9909.5,10038.5,55100,24409.25,-590.75
2,55200,9686.5,9808.5,9918.0,10049.5,55200,24388.25,-611.75
2,55300,9686.0,9789.5,9908.5,10058.5,55300,24354.75,-645.25
2,55400,9687.0,9786.5,9908.5,10063.5,55400,24350.25,-649.75
2,55500,9683.0,9765.5,9914.5,10069.5,55500,24328.25,-671.75
2,55600,9688.5,9725.0,9916.5,10059.5,55600,24300.25,-699.75
2,55700,9690.0,9696.5,9914.5,10059.0,55700,24271.5,-728.5
2,55800,9663.5,9687.5,9918.5,10061.5,55800,24238.75,-761.25
2,55900,9681.0,9717.5,9916.5,10065.5,55900,24282.25,-717.75
2,56000,9670.0,9736.0,9922.5,10067.5,56000,24294.75,-705.25
2,56100,9654.5,9720.0,9922.5,10071.5,56100,24261.25,-738.75
2,56200,9639.5,9705.5,9919.5,10071.5,56200,24228.75,-771.25
2,56300,9658.0,9662.0,9915.5,10075.5,56300,24197.75,-802.25
2,56400,9671.5,9658.5,9916.5,10080.5,56400,24206.25,-793.75
2,56500,9666.0,9652.0,9912.5,10085.5,56500,24187.75,-812.25
2,56600,9662.5,9647.5,9910.5,10082.0,56600,24179.5,-820.5
2,56700,9661.5,9583.5,9907.5,10083.5,56700,24110.75,-889.25
2,56800,9664.5,9583.5,9904.5,10077.5,56800,24113.75,-886.25
2,56900,9665.0,9590.0,9906.5,10068.5,56900,24127.25,-872.75
2,57000,9658.0,9557.0,9906.5,10070.5,57000,24086.25,-913.75
2,57100,9668.5,9555.5,9911.5,10066.5,57100,24102.25,-897.75
2,57200,9659.5,9582.0,9913.5,10067.0,57200,24121.5,-878.5
2,57300,9661.0,9510.5,9900.5,10067.5,57300,24038.25,-961.75
2,57400,9641.0,9532.5,9897.0,10074.5,57400,24033.25,-966.75
2,57500,9648.5,9494.0,9900.5,10067.5,57500,24009.25,-990.75
2,57600,9650.5,9440.5,9911.5,10069.5,57600,23967.75,-1032.25
2,57700,9657.5,9415.0,9906.5,10082.5,57700,23937.75,-1062.25
2,57800,9664.5,9442.0,9909.5,10076.5,57800,23977.75,-1022.25
2,57900,9652.5,9429.5,9905.5,10087.5,57900,23943.75,-1056.25
2,58000,9668.5,9389.0,9902.5,10086.5,58000,23916.75,-1083.25
2,58100,9672.0,9378.0,9893.5,10090.5,58100,23898.25,-1101.75
2,58200,9685.0,9340.0,9888.5,10097.5,58200,23864.75,-1135.25
2,58300,9680.5,9350.0,9889.5,10100.5,58300,23869.75,-1130.25
2,58400,9673.5,9389.5,9888.5,10093.5,58400,23904.75,-1095.25
2,58500,9665.5,9349.5,9887.0,10101.5,58500,23851.25,-1148.75
2,58600,9671.5,9370.0,9889.5,10104.5,58600,23878.75,-1121.25
2,58700,9670.0,9371.0,9888.0,10097.5,58700,23880.25,-1119.75
2,58800,9663.0,9401.0,9897.0,10094.5,58800,23913.75,-1086.25
2,58900,9664.5,9400.0,9899.5,10092.5,58900,23917.75,-1082.25
2,59000,9671.5,9356.5,9897.5,10092.5,59000,23879.25,-1120.75
2,59100,9676.0,9366.0,9900.5,10086.0,59100,23899.5,-1100.5
2,59200,9676.0,9359.0,9908.5,10081.5,59200,23902.75,-1097.25
2,59300,9671.0,9387.5,9898.5,10082.5,59300,23915.75,-1084.25
2,59400,9682.0,9409.0,9906.5,10083.5,59400,23955.75,-1044.25
2,59500,9673.5,9402.0,9907.0,10085.5,59500,23939.75,-1060.25
2,59600,9695.0,9453.5,9914.5,10085.0,59600,24020.5,-979.5
2,59700,9693.0,9527.5,9918.5,10084.5,59700,24096.75,-903.25
2,59800,9691.0,9540.5,9923.5,10083.5,59800,24113.25,-886.75
2,59900,9697.5,9539.5,9914.5,10081.0,59900,24111.0,-889.0
2,60000,9721.5,9519.0,9903.5,10083.0,60000,24102.5,-897.5
2,60100,9727.5,9579.5,9905.5,10078.5,60100,24173.25,-826.75
2,60200,9738.0,9587.0,9897.5,10080.5,60200,24182.25,-817.75
2,60300,9737.5,9573.0,9898.5,10083.5,60300,24167.25,-832.75
2,60400,9737.5,9521.0,9891.5,10093.5,60400,24103.25,-896.75
2,60500,9738.5,9501.5,9892.0,10088.5,60500,24087.75,-912.25
2,60600,9754.5,9503.5,9897.5,10084.5,60600,24113.25,-886.75
2,60700,9751.5,9507.0,9896.5,10089.0,60700,24110.5,-889.5
2,60800,9740.5,9543.0,9887.5,10082.5,60800,24129.75,-870.25
2,60900,9729.5,9515.0,9879.5,10088.5,60900,24079.75,-920.25
2,61000,9740.5,9514.5,9882.5,10086.5,61000,24094.25,-905.75
2,61100,9751.5,9523.0,9883.0,10095.0,61100,24110.0,-890.0
2,61200,9761.5,9519.5,9889.5,10096.5,61200,24122.25,-877.75
2,61300,9777.5,9488.5,9888.5,10094.5,61300,24107.25,-892.75
2,61400,9782.0,9533.5,9879.0,10092.5,61400,24148.25,-851.75
2,61500,9797.0,9494.0,9879.0,10095.5,61500,24122.25,-877.75
2,61600,9789.5,9516.5,9878.0,10099.5,61600,24134.25,-865.75
2,61700,9787.5,9512.0,9884.5,10098.5,61700,24134.75,-865.25
2,61800,9796.0,9547.0,9887.5,10096.5,61800,24182.25,-817.75
2,61900,9788.5,9574.5,9882.5,10100.5,61900,24195.25,-804.75
2,62000,9786.5,9570.0,9888.5,10105.5,62000,24192.25,-807.75
2,62100,9807.0,9516.5,9883.5,10104.5,62100,24154.75,-845.25
2,62200,9807.0,9473.0,9880.0,10101.5,62200,24109.25,-890.75
2,62300,9816.5,9505.0,9875.5,10100.5,62300,24146.75,-853.25
2,62400,9802.5,9493.0,9883.5,10100.5,62400,24128.75,-871.25
2,62500,9813.5,9522.0,9886.5,10102.5,62500,24170.75,-829.25
2,62600,9803.5,9514.0,9889.5,10106.5,62600,24153.75,-846.25
2,62700,9806.5,9495.0,9887.5,10101.0,62700,24138.5,-861.5
2,62800,9819.5,9528.0,9896.0,10105.0,62800,24191.0,-809.0
2,62900,9808.0,9515.5,9902.5,10099.5,62900,24176.25,-823.75
2,63000,9799.0,9581.5,9896.5,10096.0,63000,24229.0,-771.0
2,63100,9811.5,9594.0,9891.0,10096.5,63100,24248.25,-751.75
2,63200,9807.5,9622.0,9882.5,10089.5,63200,24267.25,-732.75
2,63300,9821.0,9664.0,9889.5,10095.5,63300,24326.75,-673.25
2,63400,9816.5,9676.5,9887.5,10090.5,63400,24335.25,-664.75
2,63500,9813.0,9699.5,9896.5,10089.0,63500,24364.5,-635.5
2,63600,9825.5,9691.5,9897.5,10086.5,63600,24371.25,-628.75
2,63700,9830.5,9650.0,9892.5,10081.5,63700,24332.25,-667.75
2,63800,9828.5,9663.0,9888.5,10075.5,63800,24342.25,-657.75
2,63900,9839.5,9666.5,9889.5,10078.5,63900,24356.25,-643.75
2,64000,9834.5,9694.0,9886.0,10073.5,64000,24377.75,-622.25
2,64100,9836.5,9697.5,9895.5,10077.5,64100,24390.75,-609.25
2,64200,9839.5,9733.5,9892.5,10083.5,64200,24423.75,-576.25
2,64300,9837.0,9700.0,9889.5,10076.0,64300,24388.5,-611.5
2,64400,9838.5,9675.0,9889.5,10081.5,64400,24362.25,-637.75
2,64500,9838.0,9644.0,9891.5,10088.0,64500,24329.5,-670.5
2,64600,9837.0,9632.5,9894.5,10082.5,64600,24322.75,-677.25
2,64700,9848.5,9655.5,9896.5,10078.5,64700,24361.25,-638.75
2,64800,9840.5,9699.5,9904.5,10075.5,64800,24406.75,-593.25
2,64900,9851.5,9731.0,9904.5,10070.5,64900,24451.75,-548.25
2,65000,9847.5,9799.5,9913.5,10065.5,65000,24527.75,-472.25
2,65100,9829.5,9755.0,9905.5,10063.5,65100,24458.25,-541.75
2,65200,9829.5,9742.5,9895.5,10054.5,65200,24440.25,-559.75
2,65300,9824.5,9727.5,9898.5,10050.5,65300,24425.25,-574.75
2,65400,9813.5,9723.5,9901.5,10054.0,65400,24411.5,-588.5
2,65500,9797.5,9729.5,9899.5,10061.0,65500,24396.0,-604.0
2,65600,9805.5,9778.5,9896.0,10057.5,65600,24451.25,-548.75
2,65700,9804.5,9763.5,9893.5,10059.5,65700,24431.75,-568.25
2,65800,9808.5,9724.0,9898.5,10051.0,65800,24405.5,-594.5
2,65900,9803.5,9725.5,9902.0,10054.5,65900,24403.75,-596.25
2,66000,9811.0,9739.5,9900.0,10051.5,66000,24424.75,-575.25
2,66100,9810.0,9702.0,9899.5,10045.5,66100,24388.75,-611.25
2,66200,9819.5,9714.5,9889.5,10050.5,66200,24398.25,-601.75
2,66300,9832.5,9708.0,9885.5,10048.5,66300,24401.75,-598.25
2,66400,9828.5,9713.5,9887.5,10052.5,66400,24403.25,-596.75
2,66500,9835.5,9713.0,9886.5,10055.5,66500,24407.25,-592.75
2,66600,9844.0,9634.0,9876.0,10051.5,66600,24328.25,-671.75
2,66700,9852.5,9597.5,9873.5,10053.5,66700,24296.75,-703.25
2,66800,9845.5,9609.0,9877.5,10054.5,66800,24304.75,-695.25
2,66900,9853.5,9624.5,9878.5,10052.5,66900,24330.25,-669.75
2,67000,9849.5,9630.5,9884.5,10049.5,67000,24339.75,-660.25
2,67100,9851.5,9650.5,9879.0,10050.5,67100,24355.75,-644.25
2,67200,9852.5,9653.0,9887.5,10040.5,67200,24372.75,-627.25
2,67300,9850.5,9706.5,9894.5,10039.5,67300,24431.75,-568.25
2,67400,9848.5,9714.0,9887.5,10034.5,67400,24432.75,-567.25
2,67500,9843.5,9738.5,9882.5,10035.5,67500,24446.75,-553.25
2,67600,9836.5,9774.5,9885.5,10031.5,67600,24480.75,-519.25
2,67700,9818.5,9751.0,9886.5,10034.0,67700,24439.0,-561.0
2,67800,9804.5,9697.5,9880.5,10030.5,67800,24367.25,-632.75
2,67900,9809.5,9666.5,9879.0,10029.5,67900,24340.25,-659.75
2,68000,9808.5,9692.0,9872.5,10031.5,68000,24357.25,-642.75
2,68100,9808.0,9659.5,9877.5,10039.5,68100,24325.25,-674.75
2,68200,9805.5,9659.5,9882.5,10037.5,68200,24328.75,-671.25
2,68300,9807.5,9677.0,9883.0,10030.0,68300,24352.5,-647.5
2,68400,9806.5,9650.0,9878.5,10029.5,68400,24320.25,-679.75
2,68500,9809.5,9645.5,9896.5,10033.5,68500,24334.75,-665.25
2,68600,9789.5,9618.5,9902.5,10040.5,68600,24290.25,-709.75
2,68700,9786.5,9570.5,9911.5,10042.5,68700,24247.25,-752.75
2,68800,9777.0,9535.0,9904.0,10042.5,68800,24194.75,-805.25
2,68900,9782.5,9630.5,9910.5,10041.5,68900,24302.75,-697.25
2,69000,9771.0,9688.0,9911.0,10043.0,69000,24348.5,-651.5
2,69100,9776.0,9656.0,9916.5,10033.5,69100,24331.75,-668.25
2,69200,9772.5,9639.0,9912.5,10026.5,69200,24310.75,-689.25
2,69300,9780.5,9669.5,9917.5,10026.5,69300,24354.25,-645.75
2,69400,9780.5,9664.0,9925.5,10028.5,69400,24355.75,-644.25
2,69500,9784.5,9708.5,9922.5,10026.5,69500,24402.25,-597.75
2,69600,9786.5,9688.0,9919.5,10035.5,69600,24376.25,-623.75
2,69700,9783.5,9703.5,9932.5,10034.5,69700,24402.25,-597.75
2,69800,9785.5,9692.0,9929.5,10033.5,69800,24390.25,-609.75
2,69900,9789.5,9683.0,9916.5,10025.5,69900,24376.25,-623.75
2,70000,9791.5,9718.5,9905.5,10015.5,70000,24407.75,-592.25
2,70100,9797.5,9711.5,9912.5,10013.5,70100,24414.75,-585.25
2,70200,9808.5,9684.0,9910.0,10007.5,70200,24398.75,-601.25
2,70300,9793.5,9661.5,9915.5,10003.5,70300,24368.75,-631.25
2,70400,9783.0,9679.5,9914.5,9995.5,70400,24379.25,-620.75
2,70500,9783.0,9651.5,9920.5,10000.5,70500,24354.75,-645.25
2,70600,9796.5,9657.0,9921.5,9998.5,70600,24375.75,-624.25
2,70700,9797.5,9707.0,9917.5,9996.5,70700,24423.75,-576.25
2,70800,9798.5,9728.0,9920.5,9991.5,70800,24451.25,-548.75
2,70900,9807.5,9788.5,9917.5,9997.5,70900,24514.75,-485.25
2,71000,9793.0,9760.5,9921.5,9998.5,71000,24475.75,-524.25
2,71100,9805.0,9728.5,9922.5,9999.5,71100,24456.25,-543.75
2,71200,9806.5,9720.0,9916.5,9994.5,71200,24445.75,-554.25
2,71300,9821.5,9719.5,9916.0,9998.5,71300,24457.75,-542.25
2,71400,9831.5,9744.0,9908.5,9991.5,71400,24488.25,-511.75
2,71500,9829.5,9765.5,9915.5,9992.5,71500,24514.25,-485.75
2,71600,9824.0,9773.0,9916.5,9991.5,71600,24517.75,-482.25
2,71700,9819.5,9796.5,9917.5,9987.5,71700,24539.75,-460.25
2,71800,9829.0,9784.5,9906.0,9988.0,71800,24525.5,-474.5
2,71900,9832.0,9758.0,9906.0,9996.5,71900,24497.75,-502.25
2,72000,9830.5,9784.5,9912.5,9992.5,72000,24531.25,-468.75
2,72100,9816.0,9810.5,9903.5,9997.0,72100,24531.5,-468.5
2,72200,9795.5,9815.0,9899.5,9989.5,72200,24515.25,-484.75
2,72300,9804.0,9858.0,9896.5,9991.5,72300,24562.75,-437.25
2,72400,9808.5,9826.5,9897.5,9991.5,72400,24536.75,-463.25
2,72500,9817.5,9868.0,9903.5,9994.5,72500,24591.75,-408.25
2,72600,9812.5,9839.5,9893.5,9996.5,72600,24547.25,-452.75
2,72700,9821.5,9871.5,9911.5,9996.5,72700,24606.25,-393.75
2,72800,9827.0,9833.5,9908.5,10002.5,72800,24567.75,-432.25
